project_id,community_id,community_size
532317850,10,170
532337965,2,788
53238813,11,161
53258252,2,788
532673843,1,819
53277717,2,788
53279870,4,529
532842713,20,66
532844203,20,66
532847167,1,819
53292445,2,788
53311716,2,788
53330030,5,263
533543004,5,263
53356367,2,788
533735884,2,788
534150188,2,788
53418103,0,852
534354967,1,819
534434596,6,234
5349565,8,215
535259589,2,788
53527070,1,819
535364066,5,263
53548867,3,652
535581439,0,852
535788760,6,234
53579202,5,263
536010299,3,652
536026761,0,852
536084262,1,819
53618789,2,788
536198098,0,852
5362370,10,170
53628424,2,788
536457941,1,819
536463007,23,40
536473565,1,819
536597221,2,788
536650342,0,852
536725876,16,85
536871914,1,819
53703126,2,788
53728068,4,529
537394164,23,40
53757700,1,819
537800,18,71
538166046,14,132
538316309,21,46
5383731,0,852
538480445,0,852
538553958,21,46
538626126,3,652
538654002,2,788
538656848,3,652
539006295,8,215
539278717,1,819
539453813,0,852
53954979,7,232
539846712,0,852
53990057,6,234
539980905,1,819
54005538,0,852
540192615,1,819
540262346,6,234
54030871,9,185
540538268,1,819
540545955,6,234
54105920,30,23
541249868,1,819
541281404,0,852
541286837,1,819
541387112,1,819
54141768,11,161
541433150,0,852
54158968,8,215
541611463,6,234
541645085,6,234
541668142,1,819
54168759,1,819
54172699,2,788
54173593,7,232
541788928,2,788
541912656,4,529
542039795,3,652
542065901,4,529
542103239,19,66
542413372,2,788
542452064,23,40
542714,13,134
54280778,0,852
5428536,2,788
542858730,15,116
542931741,1,819
543095311,5,263
543114976,10,170
543133848,5,263
543207884,17,84
543218317,6,234
543276238,0,852
543288517,0,852
543387336,0,852
54360307,1,819
543610387,2,788
543781937,6,234
54378638,2,788
543818184,4,529
54412018,13,134
54445829,10,170
544719261,0,852
544806613,4,529
544885367,4,529
544996776,2,788
54502204,7,232
54503347,16,85
545265415,11,161
545702406,5,263
545901542,10,170
54596517,2,788
546206616,15,116
546547856,2,788
546990739,6,234
547279625,4,529
547948072,4,529
547991185,2,788
548251,2,788
548349609,1,819
548619478,1,819
548730031,3,652
548823065,2,788
548871033,3,652
549071054,3,652
549230701,13,134
54980593,12,148
54994103,3,652
55072677,14,132
55077261,1,819
550871856,6,234
550879823,13,134
551076626,3,652
551224363,21,46
551374215,0,852
551375812,0,852
551397882,2,788
551440734,16,85
55185530,0,852
55205848,0,852
552661142,15,116
553059522,5,263
553234221,9,185
55330340,8,215
553390647,1,819
553986299,1,819
55401642,25,32
554034901,0,852
554147910,2,788
554148984,10,170
554217853,3,652
554225576,4,529
55425573,2,788
5543519,4,529
554365096,9,185
554376586,3,652
554411496,0,852
554581194,1,819
554750433,3,652
555039849,0,852
555777595,19,66
5561238,11,161
55626935,0,852
556353076,10,170
55637575,21,46
55643245,0,852
556558958,1,819
556675372,9,185
556677627,1,819
5569059,25,32
556961506,6,234
557075997,2,788
557135476,1,819
557167289,18,71
557280711,1,819
5573275,8,215
55760054,2,788
557785223,3,652
557927186,1,819
557952665,1,819
557980,3,652
557988291,0,852
558108873,0,852
558211706,10,170
558374870,1,819
558476533,8,215
558728916,3,652
558921832,14,132
55906763,7,232
559429813,0,852
559669561,8,215
559767361,16,85
559815862,17,84
559857046,3,652
560114031,2,788
560182652,8,215
56018561,2,788
560205109,1,819
560292269,16,85
560413356,26,30
560456116,0,852
560495,13,134
560617285,11,161
560621227,7,232
560657499,16,85
560704231,15,116
560750575,2,788
560789243,0,852
561272182,4,529
561282323,14,132
56128731,3,652
56128733,12,148
561341270,1,819
561383674,0,852
561476718,10,170
561964390,0,852
56214716,3,652
562286999,30,23
562377431,21,46
56248127,20,66
562557612,7,232
562658065,12,148
562736699,1,819
562778457,6,234
562892210,1,819
562938446,5,263
562983970,5,263
563014005,5,263
563169255,0,852
56342508,1,819
563510952,2,788
56353740,3,652
563782278,1,819
563901154,1,819
564136837,1,819
564181035,5,263
56419418,2,788
56420035,2,788
56421126,2,788
56422769,2,788
56423106,2,788
56424832,2,788
56425027,2,788
564263024,3,652
564623768,10,170
564722430,0,852
564884242,6,234
564948381,16,85
565414082,1,819
565419004,6,234
56550961,2,788
565730722,5,263
565762670,2,788
565776271,9,185
566073,3,652
566275577,3,652
5663857,4,529
566388914,1,819
566593514,1,819
566614027,1,819
566619097,1,819
566665301,1,819
567184568,30,23
56729247,4,529
567328069,34,9
567524986,6,234
56760633,8,215
567620849,3,652
567634,4,529
568019934,30,23
5682770,10,170
5683653,4,529
568807303,24,36
568830741,34,9
56884660,11,161
56894212,13,134
569041,0,852
569050726,0,852
569267,23,40
569293325,3,652
569311990,3,652
5694513,2,788
5695907,4,529
569638288,1,819
569649085,2,788
569763856,3,652
569774736,3,652
569796349,21,46
569901162,3,652
569901336,3,652
56994503,10,170
570024400,1,819
570036022,1,819
570076073,1,819
570104815,0,852
570139152,1,819
570295557,11,161
570380914,9,185
570491818,1,819
570527111,3,652
570575390,3,652
570678664,3,652
570970504,9,185
571017556,3,652
571342238,7,232
571390155,15,116
571547749,17,84
57160728,1,819
57182064,22,40
57182606,2,788
571868194,1,819
571874382,30,23
571929,0,852
571945396,0,852
57198920,0,852
572035838,1,819
572094413,2,788
57230414,0,852
572389548,6,234
572737300,4,529
572795380,0,852
572972102,0,852
573114199,3,652
573327603,1,819
57333709,2,788
573483804,27,25
573587193,31,14
573788038,4,529
574008360,1,819
57401138,0,852
574425709,7,232
574428026,0,852
574468978,12,148
574514586,1,819
574588439,0,852
574694308,27,25
5746963,1,819
574706151,19,66
574877,4,529
574877651,8,215
575177379,6,234
575241620,9,185
575338309,1,819
5757735,3,652
575954792,9,185
575974366,4,529
5761553,0,852
576304071,1,819
576336363,33,11
576431865,19,66
576642715,1,819
577711552,2,788
577759670,0,852
577850152,8,215
578021174,0,852
578085423,20,66
578185635,25,32
57870115,2,788
578819146,3,652
57893688,0,852
57912964,2,788
57920736,1,819
579214823,1,819
579221694,1,819
579303566,7,232
57939112,2,788
57942251,6,234
579730545,14,132
579853319,2,788
580105330,0,852
580128677,10,170
580135126,3,652
5801666,14,132
580278577,21,46
580396880,6,234
580405044,0,852
580451100,1,819
5805256,0,852
580539035,1,819
58067876,1,819
580788054,8,215
580859914,0,852
580867522,6,234
581145740,0,852
58132544,0,852
58146669,8,215
581655463,4,529
581698190,9,185
58184885,2,788
581861282,0,852
582275863,3,652
58255485,3,652
58256381,30,23
582706245,0,852
582822129,3,652
582862268,1,819
582879665,4,529
5830987,3,652
583136009,0,852
583148820,3,652
583169838,27,25
583248438,2,788
583525400,3,652
583634675,1,819
583827396,19,66
583914239,22,40
5839692,3,652
584083190,10,170
584359113,0,852
5844474,1,819
584503581,10,170
584621292,9,185
584668045,3,652
584714008,5,263
584729999,0,852
584808163,26,30
584811128,1,819
584946477,0,852
584963320,29,23
585106802,0,852
585408551,1,819
585687628,12,148
585692546,2,788
585727736,0,852
586021521,0,852
586025558,1,819
586130341,9,185
586220513,0,852
586254338,1,819
586424450,0,852
586448435,8,215
586468701,14,132
586771395,1,819
586785918,0,852
586818209,4,529
586840327,3,652
5870069,0,852
58707550,10,170
587181638,9,185
587193794,1,819
587234510,20,66
587291698,6,234
587362299,34,9
587410624,15,116
587559548,0,852
587564108,2,788
587622851,2,788
587827277,1,819
587870995,0,852
587871835,0,852
587879046,5,263
587943248,7,232
587976355,3,652
5880554,27,25
588125726,5,263
58821882,2,788
588458626,3,652
588622064,3,652
588657173,1,819
588763142,23,40
588973697,29,23
588982731,8,215
589091184,1,819
589211245,2,788
589268852,16,85
589510868,22,40
589660517,3,652
589679365,21,46
590029543,4,529
590063058,3,652
590166847,6,234
590447108,0,852
590659968,6,234
590762750,1,819
590792931,15,116
5909706,0,852
591138304,2,788
591167748,1,819
591309502,10,170
591379023,9,185
591550077,23,40
591946735,6,234
592066633,0,852
592112421,13,134
59225160,30,23
592251835,2,788
59239347,2,788
592571625,3,652
592759713,19,66
592857433,2,788
592872331,0,852
592906091,8,215
592933002,3,652
592950097,10,170
59305491,3,652
593066208,0,852
593091353,2,788
593279745,0,852
593346082,0,852
593403754,10,170
593473811,1,819
593569528,4,529
593583946,3,652
593650681,25,32
593688846,7,232
594052621,2,788
594087,2,788
594097958,20,66
594233702,7,232
594295897,1,819
594411134,1,819
594578545,9,185
594627,3,652
594662410,18,71
5947247,3,652
594832601,21,46
595136650,2,788
595148158,1,819
59521862,9,185
59526988,2,788
595272637,3,652
595299502,5,263
595446941,1,819
595499428,11,161
595551370,1,819
595672011,0,852
595710888,2,788
5958453,0,852
595845716,2,788
596047527,11,161
596080887,9,185
596082836,0,852
596492770,3,652
596533485,0,852
596668153,4,529
596860245,12,148
596888243,30,23
596892,14,132
596930360,9,185
596962369,9,185
597033918,9,185
597137891,0,852
597177399,5,263
59771425,0,852
59779262,3,652
598005813,30,23
598055547,3,652
598100760,0,852
598116138,11,161
598141720,3,652
598235761,1,819
598303453,2,788
598321569,24,36
598342280,15,116
598571781,7,232
598777111,9,185
59878249,12,148
598945250,1,819
599056425,6,234
599057968,1,819
599162152,30,23
599173337,2,788
599320067,6,234
599547518,19,66
599604319,25,32
599766045,3,652
599781615,0,852
599890488,2,788
599915831,1,819
599928080,1,819
599938138,4,529
599998684,11,161
600034692,5,263
600047029,1,819
600058088,1,819
600088427,10,170
600266034,6,234
600271677,8,215
6007295,20,66
60075331,8,215
601002785,17,84
601058002,13,134
60106395,10,170
60111626,4,529
601161044,15,116
601197351,5,263
601458426,0,852
601486187,1,819
601496278,9,185
601599569,4,529
601683538,6,234
601708897,0,852
601810020,2,788
601811994,3,652
601871355,0,852
60188025,7,232
601971389,5,263
602128143,5,263
602280634,2,788
602329911,0,852
60246359,0,852
602576644,1,819
602616394,0,852
602665730,15,116
602818637,3,652
602943934,3,652
603165870,0,852
603274419,1,819
60343988,23,40
603442118,16,85
603580711,13,134
603713540,0,852
60374819,3,652
60377070,18,71
603826598,0,852
603996125,0,852
604144324,0,852
604431792,4,529
60480511,15,116
604843489,23,40
60489644,0,852
605020435,0,852
605136117,4,529
605161457,0,852
6051812,2,788
60529075,5,263
605408033,1,819
605419213,20,66
60553554,7,232
605563260,2,788
605568634,15,116
605618915,0,852
605743565,8,215
605762688,11,161
605858652,23,40
605898410,3,652
605938979,7,232
606035201,2,788
606125384,4,529
606210753,6,234
606302895,0,852
606433492,0,852
606453630,4,529
6065067,6,234
606621582,2,788
606787132,12,148
606865208,4,529
60705418,1,819
607218649,1,819
607247018,0,852
607289185,19,66
607407059,4,529
607441698,15,116
607546570,6,234
607575610,0,852
607714334,31,14
607721298,1,819
607721976,0,852
607735592,3,652
608030247,0,852
60805080,7,232
608077937,3,652
608177765,19,66
608210107,9,185
608264685,0,852
608298960,3,652
608354159,1,819
608374056,5,263
6083792,9,185
608434458,1,819
608460831,14,132
6085215,4,529
608906465,8,215
609056915,0,852
609058193,3,652
609088397,10,170
6093316,13,134
609628254,1,819
60977924,3,652
609839563,1,819
609872448,9,185
609977280,13,134
610041753,21,46
610239654,1,819
610371272,8,215
610379912,2,788
610607251,1,819
610621674,12,148
610630837,4,529
610834975,3,652
61105758,4,529
611057711,9,185
611060844,9,185
611146887,4,529
611161787,3,652
611216458,0,852
611452224,10,170
611464972,0,852
611491826,2,788
61153677,14,132
611593442,20,66
611593704,20,66
611788188,3,652
611858623,10,170
611935351,2,788
611964074,3,652
611979988,10,170
612044539,20,66
612075667,1,819
612277669,8,215
612354784,1,819
612401200,21,46
612534336,2,788
612591211,8,215
612746627,2,788
612771023,8,215
612811519,1,819
613013255,1,819
61306303,0,852
613318340,0,852
613368284,19,66
61349723,1,819
613654122,8,215
613723,28,24
613728,28,24
613756126,0,852
613772664,0,852
613781236,0,852
613848580,17,84
614291796,1,819
614669955,9,185
614690658,14,132
614702469,3,652
614746444,10,170
614765452,0,852
614771793,17,84
6148317,2,788
615079569,8,215
615125383,0,852
615167571,2,788
61524054,2,788
615466434,1,819
61567949,2,788
615721582,2,788
616172283,2,788
616230792,0,852
616264853,2,788
616438432,1,819
616517173,0,852
616555895,0,852
616558939,3,652
616774259,7,232
616780501,3,652
616848199,10,170
61691853,3,652
6169821,6,234
617032611,2,788
617051827,16,85
617084880,5,263
61728459,20,66
617470568,0,852
617774068,10,170
617784208,19,66
617798408,0,852
617816604,0,852
617856128,1,819
617868717,15,116
617891484,3,652
617988966,5,263
618104322,3,652
618375305,3,652
618492,1,819
618547382,2,788
618575799,1,819
618613272,15,116
61877861,1,819
618929835,21,46
619008516,0,852
619382345,1,819
61945043,3,652
61962375,1,819
619905460,2,788
619983228,32,12
620021906,5,263
620026838,0,852
620138159,2,788
620191342,9,185
620191422,0,852
620277202,2,788
620373809,4,529
62044191,1,819
62048325,2,788
620610829,1,819
6207167,4,529
620880066,4,529
62112810,13,134
621160937,9,185
62117812,4,529
62124667,13,134
62142665,2,788
621434160,15,116
62147469,2,788
621803253,6,234
621809766,3,652
621929252,1,819
621959440,1,819
621976841,15,116
621980566,0,852
622205108,0,852
62247399,1,819
622753753,1,819
622754400,7,232
623010951,5,263
623135240,29,23
623149777,1,819
623167149,8,215
623177414,5,263
623209546,3,652
623220487,19,66
623276087,1,819
623298152,2,788
623371578,12,148
623378572,2,788
623499199,8,215
62350380,1,819
6235080,3,652
623536067,12,148
623574682,8,215
623624230,1,819
623666228,1,819
623795348,1,819
623797735,14,132
623944933,30,23
623962571,6,234
623982709,0,852
624131986,0,852
624163890,3,652
624308170,0,852
624314543,11,161
624470212,1,819
62475947,2,788
6247705,13,134
624829673,5,263
625186522,1,819
625202272,0,852
625293217,16,85
625550928,9,185
625757751,7,232
62576980,0,852
625808524,17,84
625900156,20,66
626069118,1,819
626103823,2,788
626105373,1,819
62635533,2,788
626372451,2,788
626662104,0,852
626750992,2,788
626766665,1,819
626830281,20,66
626915953,24,36
627000131,2,788
627066574,15,116
627172485,6,234
62725884,15,116
627263225,3,652
627348520,5,263
627404297,34,9
627480054,15,116
627491277,9,185
627700110,0,852
627720881,4,529
627735,20,66
62774726,13,134
627774285,2,788
627807212,21,46
627846703,1,819
627996184,15,116
628024350,13,134
628061501,1,819
628225923,0,852
628340562,2,788
628503457,15,116
628729877,15,116
628739599,0,852
628765609,15,116
62895080,7,232
62900174,8,215
629013168,5,263
629281021,0,852
629673149,5,263
6296790,4,529
629776015,2,788
629882508,18,71
630002417,14,132
63001163,4,529
63014639,5,263
630276874,4,529
630409576,6,234
63044524,3,652
630558299,30,23
630562932,4,529
63065396,2,788
630720219,18,71
63082527,2,788
630884988,1,819
631023173,3,652
631063572,0,852
631078301,2,788
631208235,1,819
631248785,2,788
631258918,29,23
631322234,19,66
631415205,9,185
631548305,0,852
631612635,1,819
631735243,10,170
631765176,2,788
631796143,6,234
631805185,5,263
631864957,5,263
63188538,2,788
632011964,2,788
632020895,22,40
632024581,0,852
632090115,1,819
632173110,5,263
63227584,0,852
632622531,1,819
632733680,9,185
632757232,9,185
632852892,5,263
632877536,2,788
632917179,13,134
632945404,1,819
632964098,4,529
6331631,17,84
6333751,0,852
633405945,30,23
633656569,15,116
63375710,7,232
633817517,1,819
634047220,8,215
634120219,7,232
634122163,1,819
634155809,9,185
634160972,10,170
63421322,0,852
634826982,20,66
634860610,0,852
635073227,1,819
635112170,15,116
635119293,3,652
635164092,4,529
635240594,15,116
63537249,14,132
635492823,11,161
635693873,3,652
6358188,4,529
635979215,2,788
63625434,2,788
636360007,3,652
636423018,1,819
636427565,6,234
636434344,5,263
636450938,1,819
636466287,3,652
63652864,7,232
636611914,3,652
636615657,1,819
636664618,0,852
636720889,1,819
636843026,0,852
637002627,17,84
637123040,0,852
637225484,0,852
637349901,17,84
63746988,3,652
637483840,3,652
63749548,9,185
637612862,7,232
637615400,9,185
6376337,0,852
637657854,1,819
637671184,1,819
637719089,0,852
637728352,0,852
637784659,5,263
637800402,1,819
637814534,0,852
637928904,6,234
637940116,0,852
637976663,0,852
638001891,1,819
63809205,5,263
63840208,7,232
638460245,1,819
638496924,4,529
638591290,2,788
638665255,1,819
638739649,17,84
639046841,0,852
63925755,7,232
639286370,1,819
6393199,12,148
639411042,0,852
639434928,13,134
639632172,4,529
639698167,1,819
639712595,11,161
639781117,9,185
639821369,2,788
63990206,10,170
63995402,2,788
639988823,0,852
640116148,3,652
640183,3,652
640549170,2,788
640837371,18,71
640935346,9,185
640965999,4,529
640972,3,652
641028344,4,529
64113634,22,40
64122791,5,263
641411565,2,788
641719344,2,788
64172663,4,529
641818425,12,148
64188788,2,788
642041202,3,652
642112325,3,652
642140097,7,232
642179302,0,852
642303769,1,819
642457312,7,232
642495775,2,788
642580244,10,170
642737900,1,819
6427744,4,529
642880013,15,116
642967703,2,788
643013042,0,852
643069380,0,852
6432337,1,819
643327645,15,116
643338729,1,819
643477279,3,652
643590386,5,263
6438280,13,134
643909209,17,84
643985801,4,529
644001205,3,652
64404140,2,788
64405875,5,263
64409189,2,788
644123568,3,652
644142125,1,819
64431348,6,234
644338428,20,66
6443435,17,84
644648781,2,788
644693223,15,116
644742603,11,161
644785321,1,819
644900953,0,852
644947217,0,852
645077934,12,148
645176440,3,652
645200728,2,788
645214640,3,652
645237,6,234
6452529,18,71
645293852,10,170
645378455,7,232
645657466,20,66
645707313,9,185
645711309,1,819
645922806,6,234
645987171,0,852
64638071,2,788
646423,10,170
646539567,15,116
646574805,1,819
646904364,16,85
64699530,0,852
647006690,16,85
647018139,8,215
647080117,1,819
647153226,23,40
647220570,3,652
647557800,0,852
64756820,13,134
647616362,1,819
647824125,0,852
647863103,5,263
647863473,3,652
648017819,15,116
648111554,6,234
648351990,15,116
648429440,3,652
648737525,15,116
648763520,0,852
648899724,1,819
64927657,3,652
649627986,16,85
64974630,5,263
6498492,9,185
650162930,0,852
650194867,0,852
650326368,21,46
6503675,2,788
65046532,8,215
650524865,19,66
650654562,15,116
650790307,2,788
650805128,15,116
650885101,9,185
650959196,10,170
65120226,4,529
651265676,1,819
651278448,15,116
651291604,8,215
651392599,15,116
651410723,1,819
65214191,0,852
65219131,24,36
65231883,13,134
652391977,3,652
652419906,2,788
65252,3,652
652677937,3,652
652705781,19,66
652800084,9,185
652802536,0,852
653113540,1,819
653302856,1,819
653441796,0,852
653525888,2,788
653907108,0,852
653916863,9,185
653993822,0,852
654024495,1,819
654146056,1,819
654167374,4,529
65430363,1,819
654473883,8,215
654609683,1,819
654868272,1,819
654949237,1,819
654972120,19,66
655426302,4,529
655569549,5,263
655686746,4,529
655973045,0,852
655999022,5,263
65600975,5,263
656099147,15,116
656201452,1,819
656451949,12,148
656493085,12,148
656819196,0,852
657093481,0,852
65711522,20,66
657139254,5,263
65750241,8,215
657892633,12,148
65794292,13,134
65798922,7,232
658064905,5,263
658219396,15,116
658303145,15,116
658518,20,66
658602423,2,788
658604256,1,819
658720749,5,263
658917400,4,529
658984669,0,852
658996468,5,263
659043387,23,40
659129670,1,819
65915265,2,788
659205820,3,652
659311942,1,819
659525866,1,819
659662963,4,529
65983699,3,652
65987043,9,185
659882407,0,852
659936875,5,263
659957668,15,116
660095218,22,40
660154432,24,36
660165769,1,819
660205230,15,116
66023605,23,40
66030306,6,234
660413117,2,788
660472817,1,819
660517465,17,84
66066769,1,819
660700290,0,852
660776503,10,170
660782830,3,652
660802589,1,819
661490716,11,161
661495743,9,185
661663226,27,25
661714104,5,263
661722274,0,852
661747182,0,852
662029190,17,84
662129403,16,85
662230792,3,652
662292489,5,263
662296099,18,71
662390922,1,819
662391505,7,232
662491370,4,529
662528645,14,132
662533076,10,170
663105342,0,852
66311167,4,529
66314075,2,788
663142926,0,852
66319393,3,652
663194535,0,852
663230755,0,852
663234593,0,852
663235757,0,852
663487567,4,529
66403568,7,232
664229884,1,819
664306200,5,263
664328726,1,819
664363680,3,652
664452562,7,232
664610555,12,148
664619356,1,819
664686793,4,529
664700615,21,46
664750387,3,652
664816265,2,788
664873197,6,234
664913428,4,529
664938238,10,170
665040867,26,30
6650539,13,134
66509131,2,788
6652220,5,263
665353395,8,215
665462497,1,819
665583256,8,215
66566232,2,788
665687435,0,852
665868048,11,161
665940820,1,819
666012420,16,85
666055104,16,85
666163354,13,134
666260877,1,819
666355905,2,788
666590450,15,116
666701506,24,36
666811174,0,852
666905969,0,852
667068215,1,819
6670942,0,852
667137404,1,819
667297483,3,652
667310700,4,529
66737655,2,788
667517207,6,234
66767732,1,819
667698077,2,788
667764268,3,652
66781547,8,215
66783467,12,148
667847062,27,25
668128822,3,652
668207668,11,161
66823715,3,652
668344211,1,819
668515688,4,529
66855798,8,215
668597066,2,788
668609448,17,84
668665017,0,852
668673665,3,652
668887052,1,819
669011066,1,819
669129391,2,788
669131748,2,788
669168604,2,788
669267591,3,652
66935478,9,185
66944590,2,788
669620183,0,852
669906644,0,852
66992256,8,215
669926526,5,263
669971489,1,819
67006105,1,819
670087159,1,819
6701057,12,148
670144921,0,852
670159282,9,185
670260734,4,529
670333862,10,170
670479236,0,852
670568984,0,852
670792832,8,215
670969182,5,263
671043970,0,852
671094317,1,819
671133847,6,234
671205843,2,788
671346269,16,85
6714663,4,529
671504259,1,819
671661310,3,652
671795684,15,116
671805105,0,852
671811685,15,116
671825,6,234
671825406,1,819
671838558,17,84
671971248,1,819
672058186,0,852
672138641,8,215
672187135,6,234
672303273,9,185
672478529,1,819
672491464,15,116
67264828,3,652
67273122,1,819
672756585,15,116
672760351,11,161
672826535,12,148
672830505,10,170
672891998,11,161
67305738,1,819
673127966,21,46
6731432,32,12
673210244,23,40
673220833,1,819
673267,0,852
673408592,3,652
673419947,5,263
673423409,2,788
673540142,2,788
673545053,2,788
67354721,0,852
673596675,5,263
67372977,11,161
673810984,2,788
673829675,4,529
67385952,2,788
673962654,8,215
674014858,10,170
674149041,15,116
674155526,4,529
674202099,4,529
6742151,3,652
674469838,19,66
674520507,0,852
674603270,20,66
674664577,8,215
674718180,4,529
674773779,3,652
674820364,2,788
674831767,24,36
675269342,19,66
675549155,1,819
675602052,17,84
675647299,2,788
675716634,5,263
675740952,1,819
675769914,1,819
675835930,1,819
675859005,5,263
675915182,17,84
675967478,1,819
676024928,3,652
676055846,1,819
676083065,26,30
676097068,0,852
676208116,15,116
676256169,14,132
67626108,8,215
676353955,1,819
676410846,15,116
676419965,17,84
67646563,6,234
676469233,10,170
6765281,4,529
676646151,13,134
6766558,2,788
67680905,14,132
676842785,1,819
676861139,1,819
676960961,0,852
677038657,14,132
677149938,0,852
677153316,6,234
677181416,5,263
677206856,2,788
677479521,3,652
67753070,25,32
677831399,0,852
67793333,2,788
678214856,0,852
67836789,1,819
678540761,15,116
678615763,6,234
678995193,10,170
679025373,1,819
67904342,0,852
679249957,3,652
679373403,0,852
679396061,3,652
679628763,1,819
679647890,2,788
679662,2,788
679730958,15,116
679777282,1,819
679807475,3,652
679837577,0,852
679889516,8,215
680083520,3,652
68009783,3,652
680155679,5,263
68020423,30,23
680247452,11,161
680533087,21,46
68077781,3,652
680781965,25,32
680783453,14,132
680799,12,148
680804364,16,85
680823106,25,32
680991804,0,852
6810719,22,40
681493020,0,852
681638483,10,170
681705041,4,529
6818061,4,529
68181694,3,652
681848059,1,819
681850196,2,788
681882682,11,161
681989124,0,852
682003431,12,148
682081244,28,24
682705890,0,852
682834027,5,263
68291529,6,234
682923562,3,652
68294628,1,819
683089774,3,652
68312233,0,852
683126971,3,652
683498897,0,852
683637737,24,36
6838921,2,788
684061670,0,852
684104164,0,852
684237441,9,185
684383578,0,852
684396258,9,185
684401320,9,185
684523446,1,819
684595721,8,215
68465360,12,148
684697496,8,215
684704498,1,819
685139283,3,652
685163084,15,116
685474150,2,788
685771172,4,529
685798215,4,529
685850040,9,185
685868053,18,71
685905563,1,819
685913172,3,652
685997609,4,529
686029152,8,215
686070010,4,529
686215676,9,185
686261276,3,652
686294266,0,852
686974403,3,652
687026542,2,788
687171752,0,852
68731208,6,234
687314385,2,788
687836,4,529
687977547,0,852
687985448,10,170
688065193,20,66
688136681,6,234
688201329,0,852
688208,18,71
688272353,3,652
688337960,2,788
688340615,2,788
68838259,0,852
688428792,5,263
688490223,0,852
688505089,1,819
688508983,0,852
688546384,10,170
688567865,4,529
688568610,17,84
688586835,6,234
688675173,3,652
688760465,9,185
689017703,2,788
689082460,8,215
689097319,1,819
6892935,14,132
68938580,0,852
689504627,9,185
689613409,1,819
68964263,2,788
68967191,3,652
689853521,9,185
690126042,1,819
690130401,10,170
690165495,0,852
690308434,1,819
690359264,0,852
690638724,21,46
690689043,1,819
690790894,2,788
690824662,9,185
6915445,4,529
691576972,7,232
691638668,0,852
691683,4,529
69170505,7,232
691722422,1,819
691880760,4,529
691974445,0,852
692008436,2,788
692131054,19,66
692609224,1,819
692967348,9,185
6930489,8,215
693201231,3,652
693214374,0,852
693268407,3,652
6934395,8,215
69365079,13,134
693943569,11,161
693950742,3,652
69400326,2,788
694474426,1,819
694565231,15,116
694616566,0,852
694703339,20,66
694825173,2,788
694838293,2,788
695088395,2,788
695372858,0,852
695630582,0,852
695754575,6,234
69579420,4,529
695953081,14,132
695990001,3,652
696118837,9,185
69614928,9,185
696400903,15,116
696459586,0,852
696522821,4,529
696682425,5,263
696716530,4,529
696816187,0,852
69681666,8,215
696834384,0,852
696899371,1,819
696936357,2,788
6973491,4,529
697733031,0,852
697934018,8,215
697944531,1,819
697976,12,148
69809097,1,819
698476716,0,852
69857712,1,819
698767645,15,116
6988020,25,32
698819480,2,788
699397588,6,234
69940348,4,529
699689,19,66
700350060,1,819
700399518,6,234
7004897,2,788
700539288,7,232
70107786,10,170
70116337,11,161
701242255,23,40
701260245,1,819
701296964,1,819
701342178,0,852
701355546,4,529
701495725,19,66
701554958,0,852
701574389,11,161
701657527,9,185
70208775,7,232
702868509,3,652
702874453,1,819
703310134,9,185
70346903,4,529
70352157,1,819
7035651,3,652
70365100,0,852
703866764,2,788
704252738,5,263
704363799,1,819
704543233,15,116
704583797,1,819
704732969,2,788
704985219,4,529
704991199,0,852
7053637,15,116
7056202,8,215
705719368,1,819
705749730,18,71
705910402,2,788
705929331,9,185
706110337,6,234
70637366,17,84
706668512,4,529
70676032,1,819
707178563,0,852
707184445,0,852
707243382,2,788
707276837,10,170
707282555,10,170
707422832,15,116
707560051,3,652
707795660,0,852
708197490,5,263
7083240,13,134
7083242,2,788
708477158,5,263
708558420,0,852
708707800,5,263
708945403,10,170
709112357,4,529
709619049,8,215
710418253,1,819
710733215,2,788
711118881,4,529
71133469,32,12
711582,28,24
711787706,1,819
711976,8,215
711983650,9,185
711993421,24,36
712225029,0,852
712299615,1,819
71253874,14,132
712656763,14,132
713048114,4,529
713304751,1,819
713331229,1,819
713558891,10,170
713582315,26,30
713687624,1,819
713825427,14,132
713926835,2,788
713957550,18,71
714074,25,32
71415280,1,819
714809540,5,263
715015715,0,852
715255303,15,116
715438998,1,819
715591737,0,852
715605,4,529
71565220,3,652
715728010,7,232
715751176,8,215
715798276,7,232
715965633,13,134
716081243,3,652
716661693,16,85
7170058,0,852
717364780,1,819
71822014,1,819
71823870,17,84
71835381,5,263
718404317,3,652
7184464,4,529
718593705,0,852
71932349,29,23
71939872,4,529
71948498,10,170
719532471,3,652
719631656,2,788
719950280,4,529
71995937,8,215
719984336,23,40
719988059,1,819
720278827,23,40
720603002,4,529
720760454,0,852
720766402,22,40
72087685,8,215
721065451,2,788
721120511,0,852
721191499,9,185
721643065,21,46
722010879,18,71
722016080,1,819
722083284,4,529
722180249,0,852
722309256,1,819
722414979,20,66
722421663,2,788
722434205,9,185
722682,4,529
722854801,1,819
72286208,1,819
722908919,18,71
722956234,0,852
72308037,19,66
723497381,2,788
724158871,0,852
724187502,2,788
724712,10,170
724712326,12,148
72474275,2,788
724809112,3,652
72486161,2,788
72495579,21,46
725211825,1,819
725322263,8,215
725934563,2,788
72628350,4,529
72667908,0,852
72685026,3,652
