metric,rank,value,cdf,ccdf
directed_cross_project_edge_weight,7350,5,0.7660239708181344,0.2340802501302762
directed_cross_project_edge_weight,7351,5,0.7661281917665451,0.23397602918186555
directed_cross_project_edge_weight,7352,5,0.7662324127149557,0.23387180823345494
directed_cross_project_edge_weight,7353,5,0.7663366336633664,0.2337675872850443
directed_cross_project_edge_weight,7354,5,0.766440854611777,0.23366336633663368
directed_cross_project_edge_weight,7355,5,0.7665450755601876,0.23355914538822303
directed_cross_project_edge_weight,7356,5,0.7666492965085983,0.2334549244398124
directed_cross_project_edge_weight,7357,5,0.7667535174570088,0.23335070349140177
directed_cross_project_edge_weight,7358,5,0.7668577384054195,0.23324648254299113
directed_cross_project_edge_weight,7359,5,0.7669619593538302,0.2331422615945805
directed_cross_project_edge_weight,7360,5,0.7670661803022407,0.23303804064616987
directed_cross_project_edge_weight,7361,5,0.7671704012506514,0.23293381969775925
directed_cross_project_edge_weight,7362,5,0.7672746221990621,0.2328295987493486
directed_cross_project_edge_weight,7363,5,0.7673788431474726,0.232725377800938
directed_cross_project_edge_weight,7364,5,0.7674830640958833,0.23262115685252735
directed_cross_project_edge_weight,7365,5,0.7675872850442939,0.23251693590411673
directed_cross_project_edge_weight,7366,5,0.7676915059927045,0.2324127149557061
directed_cross_project_edge_weight,7367,5,0.7677957269411152,0.23230849400729547
directed_cross_project_edge_weight,7368,5,0.7678999478895258,0.23220427305888483
directed_cross_project_edge_weight,7369,5,0.7680041688379364,0.23210005211047421
directed_cross_project_edge_weight,7370,5,0.7681083897863471,0.23199583116206357
directed_cross_project_edge_weight,7371,5,0.7682126107347577,0.23189161021365295
directed_cross_project_edge_weight,7372,5,0.7683168316831683,0.2317873892652423
directed_cross_project_edge_weight,7373,5,0.7684210526315789,0.2316831683168317
directed_cross_project_edge_weight,7374,5,0.7685252735799896,0.23157894736842105
directed_cross_project_edge_weight,7375,5,0.7686294945284002,0.23147472642001043
directed_cross_project_edge_weight,7376,5,0.7687337154768108,0.2313705054715998
directed_cross_project_edge_weight,7377,5,0.7688379364252215,0.23126628452318915
directed_cross_project_edge_weight,7378,5,0.7689421573736321,0.23116206357477853
directed_cross_project_edge_weight,7379,5,0.7690463783220427,0.2310578426263679
directed_cross_project_edge_weight,7380,5,0.7691505992704534,0.23095362167795727
directed_cross_project_edge_weight,7381,5,0.769254820218864,0.23084940072954663
directed_cross_project_edge_weight,7382,5,0.7693590411672746,0.230745179781136
directed_cross_project_edge_weight,7383,5,0.7694632621156853,0.23064095883272537
directed_cross_project_edge_weight,7384,5,0.7695674830640958,0.23053673788431475
directed_cross_project_edge_weight,7385,5,0.7696717040125065,0.2304325169359041
directed_cross_project_edge_weight,7386,5,0.7697759249609172,0.2303282959874935
directed_cross_project_edge_weight,7387,5,0.7698801459093277,0.23022407503908285
directed_cross_project_edge_weight,7388,5,0.7699843668577384,0.23011985409067223
directed_cross_project_edge_weight,7389,5,0.7700885878061491,0.2300156331422616
directed_cross_project_edge_weight,7390,5,0.7701928087545596,0.22991141219385097
directed_cross_project_edge_weight,7391,5,0.7702970297029703,0.22980719124544033
directed_cross_project_edge_weight,7392,5,0.7704012506513809,0.2297029702970297
directed_cross_project_edge_weight,7393,5,0.7705054715997915,0.22959874934861907
directed_cross_project_edge_weight,7394,5,0.7706096925482022,0.22949452840020845
directed_cross_project_edge_weight,7395,5,0.7707139134966128,0.2293903074517978
directed_cross_project_edge_weight,7396,5,0.7708181344450235,0.2292860865033872
directed_cross_project_edge_weight,7397,5,0.7709223553934341,0.22918186555497655
directed_cross_project_edge_weight,7398,5,0.7710265763418447,0.22907764460656593
directed_cross_project_edge_weight,7399,5,0.7711307972902554,0.2289734236581553
directed_cross_project_edge_weight,7400,5,0.771235018238666,0.22886920270974465
directed_cross_project_edge_weight,7401,5,0.7713392391870766,0.22876498176133403
directed_cross_project_edge_weight,7402,5,0.7714434601354873,0.22866076081292339
directed_cross_project_edge_weight,7403,5,0.7715476810838978,0.22855653986451277
directed_cross_project_edge_weight,7404,5,0.7716519020323085,0.22845231891610213
directed_cross_project_edge_weight,7405,5,0.7717561229807192,0.2283480979676915
directed_cross_project_edge_weight,7406,5,0.7718603439291297,0.22824387701928087
directed_cross_project_edge_weight,7407,5,0.7719645648775404,0.22813965607087025
directed_cross_project_edge_weight,7408,5,0.7720687858259511,0.2280354351224596
directed_cross_project_edge_weight,7409,5,0.7721730067743616,0.227931214174049
directed_cross_project_edge_weight,7410,5,0.7722772277227723,0.22782699322563835
directed_cross_project_edge_weight,7411,5,0.7723814486711829,0.22772277227722773
directed_cross_project_edge_weight,7412,5,0.7724856696195935,0.2276185513288171
directed_cross_project_edge_weight,7413,5,0.7725898905680042,0.22751433038040647
directed_cross_project_edge_weight,7414,5,0.7726941115164148,0.22741010943199583
directed_cross_project_edge_weight,7415,5,0.7727983324648254,0.2273058884835852
directed_cross_project_edge_weight,7416,5,0.7729025534132361,0.22720166753517457
directed_cross_project_edge_weight,7417,5,0.7730067743616467,0.22709744658676395
directed_cross_project_edge_weight,7418,5,0.7731109953100573,0.2269932256383533
directed_cross_project_edge_weight,7419,5,0.7732152162584679,0.2268890046899427
directed_cross_project_edge_weight,7420,5,0.7733194372068786,0.22678478374153205
directed_cross_project_edge_weight,7421,5,0.7734236581552892,0.2266805627931214
directed_cross_project_edge_weight,7422,5,0.7735278791036998,0.2265763418447108
directed_cross_project_edge_weight,7423,5,0.7736321000521105,0.22647212089630014
directed_cross_project_edge_weight,7424,5,0.7737363210005211,0.22636789994788953
directed_cross_project_edge_weight,7425,5,0.7738405419489317,0.22626367899947888
directed_cross_project_edge_weight,7426,5,0.7739447628973424,0.22615945805106827
